Customer ID,Age,Gender,Income,Education,Country,Mariage,Children,Total spending,Frequency,Average spending,Quartile,Cluster
17472.0,33,Female,72440,Master,United Kingdom,Single,2,523.43,4,130.86,4,0
17491.0,50,Other,20668,High School,United Kingdom,Single,4,540.03,18,30.0,4,0
17504.0,27,Other,30137,College,United Kingdom,Single,1,1059.21,19,55.75,4,0
17508.0,35,Other,20985,Bachelor,Greece,Single,1,680.86,9,75.65,4,2
17509.0,54,Other,76410,Bachelor,United Kingdom,Married,0,835.32,11,75.94,4,3
17511.0,65,Other,84789,College,United Kingdom,Single,1,5358.26,85,63.04,4,3
17515.0,56,Female,23455,College,United Kingdom,Married,3,898.97,9,99.89,4,3
17516.0,54,Female,48505,College,United Kingdom,Single,2,516.97,6,86.16,4,0
17519.0,67,Male,95879,High School,United Kingdom,Single,1,793.04,17,46.65,4,0
17526.0,60,Male,49445,Bachelor,United Kingdom,Married,2,611.04,16,38.19,4,3
17528.0,19,Other,70872,High School,United Kingdom,Married,2,867.84,11,78.89,4,3
17530.0,65,Other,39814,Bachelor,United Kingdom,Married,0,1332.22,13,102.48,4,3
17539.0,64,Male,60823,Master,United Kingdom,Single,3,574.79,7,82.11,4,0
17545.0,58,Other,94187,Master,United Kingdom,Single,2,704.31,6,117.38,4,0
17546.0,62,Female,12825,High School,United Kingdom,Married,4,648.05,1,648.05,4,3
17550.0,46,Female,55449,Bachelor,United Kingdom,Married,0,1112.16,10,111.22,4,3
17555.0,40,Other,57526,College,United Kingdom,Single,0,537.14,5,107.43,4,0
17561.0,31,Female,57788,Bachelor,United Kingdom,Married,4,498.21,4,124.55,4,3
17567.0,47,Other,67477,College,United Kingdom,Married,3,584.92,11,53.17,4,3
17571.0,59,Other,94070,PhD,United Kingdom,Single,2,952.1,5,190.42,4,0
17576.0,79,Male,75555,College,United Kingdom,Single,4,3036.33,45,67.47,4,0
17581.0,70,Other,27783,High School,United Kingdom,Married,3,2928.28,53,55.25,4,3
17584.0,25,Male,22355,College,United Kingdom,Married,1,513.83,7,73.4,4,3
17585.0,74,Other,82398,College,United Kingdom,Single,0,716.3,7,102.33,4,0
17589.0,24,Male,14924,College,United Kingdom,Married,2,3326.38,21,158.4,4,3
17590.0,37,Female,16290,High School,United Kingdom,Single,4,536.35,3,178.78,4,0
17591.0,61,Other,66497,Master,United Kingdom,Single,1,1010.7,9,112.3,4,0
17593.0,50,Other,21851,Master,United Kingdom,Single,4,1135.36,15,75.69,4,0
17596.0,40,Male,81423,Bachelor,United Kingdom,Single,1,1089.78,14,77.84,4,0
17602.0,21,Female,25221,College,United Kingdom,Single,2,1907.49,18,105.97,4,0
17603.0,50,Female,23987,PhD,United Kingdom,Married,1,1493.1,11,135.74,4,3
17604.0,47,Other,16510,Bachelor,United Kingdom,Single,4,485.7,6,80.95,4,0
17609.0,45,Male,67159,High School,United Kingdom,Single,3,851.59,14,60.83,4,0
17610.0,19,Male,88925,Bachelor,United Kingdom,Married,3,531.66,8,66.46,4,3
17611.0,51,Female,25118,College,United Kingdom,Married,2,3029.51,35,86.56,4,3
17612.0,58,Other,97623,College,United Kingdom,Single,0,1256.53,32,39.27,4,0
17613.0,61,Male,44164,Master,United Kingdom,Married,2,851.32,17,50.08,4,3
17618.0,55,Other,45289,Master,United Kingdom,Single,2,1383.56,13,106.43,4,0
17623.0,78,Female,68932,High School,United Kingdom,Single,3,879.81,7,125.69,4,0
17625.0,63,Male,20753,College,United Kingdom,Single,4,1728.54,8,216.07,4,0
17634.0,34,Female,84133,PhD,United Kingdom,Married,4,1106.83,9,122.98,4,3
17644.0,63,Male,51587,College,United Kingdom,Married,2,1073.65,28,38.34,4,3
17646.0,51,Male,30187,High School,United Kingdom,Single,4,1108.9,16,69.31,4,0
17648.0,42,Male,63285,Master,United Kingdom,Married,0,574.43,6,95.74,4,3
17651.0,79,Male,12381,PhD,United Kingdom,Single,0,798.6,22,36.3,4,0
17652.0,21,Female,16499,Master,United Kingdom,Married,1,927.56,18,51.53,4,3
17655.0,68,Male,30609,PhD,United Kingdom,Married,4,552.3,10,55.23,4,3
17659.0,46,Female,82282,PhD,United Kingdom,Single,0,863.82,17,50.81,4,0
17663.0,41,Male,93660,PhD,United Kingdom,Single,0,1121.02,23,48.74,4,0
17667.0,58,Female,43696,College,United Kingdom,Married,1,772.75,12,64.4,4,3
17672.0,68,Other,59553,Bachelor,United Kingdom,Married,0,904.39,9,100.49,4,3
17673.0,57,Female,14916,Master,United Kingdom,Single,1,870.82,15,58.05,4,0
17675.0,60,Female,88123,High School,United Kingdom,Married,2,4123.11,90,45.81,4,3
17677.0,71,Other,13493,PhD,United Kingdom,Single,0,2121.35,91,23.31,4,3
17682.0,48,Female,40894,Master,United Kingdom,Married,2,583.69,12,48.64,4,3
17686.0,51,Female,23376,High School,United Kingdom,Single,4,1629.93,9,181.1,4,0
17690.0,52,Other,38293,Master,United Kingdom,Married,1,1994.83,21,94.99,4,3
17696.0,59,Other,73187,PhD,United Kingdom,Married,2,914.71,48,19.06,4,3
17700.0,46,Other,35174,College,United Kingdom,Married,3,1303.98,17,76.7,4,3
17706.0,46,Other,29650,Bachelor,United Kingdom,Single,1,3241.37,43,75.38,4,0
17716.0,71,Male,42549,College,United Kingdom,Married,4,1674.98,27,62.04,4,3
17719.0,64,Female,84600,Master,United Kingdom,Single,2,1240.3,18,68.91,4,0
17720.0,72,Female,30776,PhD,United Kingdom,Married,4,606.1,12,50.51,4,3
17722.0,63,Female,56234,High School,United Kingdom,Single,1,665.54,7,95.08,4,0
17725.0,32,Male,65865,College,United Kingdom,Single,4,527.08,14,37.65,4,0
17728.0,55,Male,97610,College,United Kingdom,Married,1,1211.74,8,151.47,4,3
17730.0,68,Female,68414,Bachelor,United Kingdom,Single,0,610.66,23,26.55,4,0
17731.0,27,Other,99438,College,United Kingdom,Married,4,549.94,7,78.56,4,3
17732.0,51,Female,42647,Bachelor,United Kingdom,Single,1,653.33,10,65.33,4,0
17735.0,58,Female,65323,High School,United Kingdom,Single,1,2240.96,29,77.27,4,0
17738.0,44,Male,40710,PhD,United Kingdom,Single,0,669.71,15,44.65,4,0
17739.0,47,Other,22622,Master,United Kingdom,Married,2,632.59,20,31.63,4,3
17742.0,35,Male,47289,Bachelor,United Kingdom,Single,0,658.54,11,59.87,4,0
17757.0,58,Female,31390,Bachelor,United Kingdom,Single,0,3724.45,60,62.07,4,0
17758.0,34,Other,82681,Bachelor,United Kingdom,Single,1,1290.77,12,107.56,4,0
17764.0,76,Male,50632,PhD,United Kingdom,Single,4,502.48,5,100.5,4,0
17768.0,74,Male,67278,Bachelor,United Kingdom,Married,2,597.93,8,74.74,4,3
17769.0,32,Other,91107,Bachelor,United Kingdom,Married,1,1879.31,21,89.49,4,3
17774.0,38,Male,64019,Bachelor,United Kingdom,Married,2,1708.3,13,131.41,4,3
17787.0,52,Male,24138,High School,United Kingdom,Married,1,490.23,4,122.56,4,3
17790.0,36,Other,64287,Master,United Kingdom,Married,1,811.73,20,40.59,4,3
17796.0,75,Other,25794,PhD,United Kingdom,Single,3,850.94,7,121.56,4,0
17797.0,76,Male,46217,Master,United Kingdom,Single,1,745.23,8,93.15,4,0
17799.0,59,Female,23050,Master,United Kingdom,Single,2,2417.85,23,105.12,4,0
17802.0,52,Other,62637,College,United Kingdom,Single,2,1252.38,16,78.27,4,0
17809.0,77,Other,53816,High School,United Kingdom,Single,0,1182.63,24,49.28,4,0
17811.0,30,Female,11570,Bachelor,United Kingdom,Single,0,3222.94,60,53.72,4,0
17812.0,57,Female,43544,College,United Kingdom,Married,1,647.61,7,92.52,4,3
17813.0,39,Other,69444,Bachelor,United Kingdom,Single,2,1295.84,7,185.12,4,0
17817.0,52,Other,13290,College,United Kingdom,Single,2,547.6,7,78.23,4,0
17822.0,55,Other,25052,Master,United Kingdom,Single,0,474.78,5,94.96,4,0
17827.0,60,Female,87784,Bachelor,United Kingdom,Single,0,640.26,7,91.47,4,0
17828.0,69,Male,88581,College,Malta,Married,1,474.14,9,52.68,4,2
17837.0,43,Male,76110,PhD,United Kingdom,Single,1,686.11,10,68.61,4,0
17838.0,23,Other,99714,College,United Kingdom,Married,3,1033.59,15,68.91,4,3
17841.0,34,Other,37036,Bachelor,United Kingdom,Married,2,35950.27,289,124.4,4,1
17846.0,21,Male,58655,Master,United Kingdom,Married,1,2033.1,1,2033.1,4,3
17848.0,49,Other,37497,Master,United Kingdom,Married,2,843.32,31,27.2,4,3
17850.0,70,Female,57680,High School,United Kingdom,Married,4,8961.81,159,56.36,4,3
17851.0,18,Female,43335,PhD,United Kingdom,Married,0,662.55,6,110.42,4,3
17857.0,71,Female,60945,PhD,United Kingdom,Single,0,564.62,26,21.72,4,0
17858.0,55,Female,37638,Bachelor,United Kingdom,Single,0,2412.85,32,75.4,4,0
17860.0,73,Male,80768,Master,United Kingdom,Single,4,607.61,4,151.9,4,0
17861.0,43,Other,61060,Bachelor,United Kingdom,Married,1,1295.66,22,58.89,4,3
17865.0,55,Female,40883,Master,United Kingdom,Married,3,3401.72,62,54.87,4,3
17867.0,78,Male,95682,Bachelor,United Kingdom,Single,1,641.26,20,32.06,4,0
17869.0,75,Female,62169,Master,United Kingdom,Married,2,563.36,7,80.48,4,3
17870.0,30,Female,39543,High School,United Kingdom,Single,1,630.45,14,45.03,4,0
17873.0,23,Female,26301,Master,United Kingdom,Single,0,506.61,20,25.33,4,0
17883.0,73,Female,29260,High School,United Kingdom,Single,2,490.16,8,61.27,4,0
17884.0,48,Other,80634,PhD,United Kingdom,Married,1,1062.5,23,46.2,4,3
17886.0,46,Female,79552,College,United Kingdom,Married,0,648.44,7,92.63,4,3
17888.0,48,Other,23633,College,United Kingdom,Married,2,570.88,31,18.42,4,3
17894.0,64,Male,58112,Master,United Kingdom,Married,3,1210.36,20,60.52,4,3
17897.0,65,Male,11605,College,United Kingdom,Single,2,1079.76,10,107.98,4,0
17905.0,77,Male,76916,Bachelor,United Kingdom,Single,2,666.95,14,47.64,4,0
17908.0,37,Female,60024,High School,United Kingdom,Single,0,829.03,7,118.43,4,0
17913.0,19,Other,55699,Master,United Kingdom,Married,4,1384.54,14,98.9,4,3
17920.0,33,Female,12975,College,United Kingdom,Single,3,4605.19,56,82.24,4,0
17921.0,50,Female,15158,High School,United Kingdom,Married,1,1123.04,12,93.59,4,3
17931.0,76,Female,10504,High School,United Kingdom,Single,4,999.49,18,55.53,4,0
17940.0,27,Other,37171,Bachelor,United Kingdom,Single,1,5361.92,22,243.72,4,0
17949.0,25,Female,67109,College,United Kingdom,Married,0,19313.26,138,139.95,4,1
17950.0,41,Other,13848,High School,United Kingdom,Single,4,530.83,8,66.35,4,0
17954.0,63,Female,88499,Master,United Kingdom,Single,4,1764.79,26,67.88,4,0
17961.0,78,Other,68344,High School,United Kingdom,Married,4,1914.55,102,18.77,4,3
17965.0,77,Male,36109,High School,United Kingdom,Single,2,2821.64,33,85.5,4,0
17969.0,31,Male,44045,Master,United Kingdom,Single,2,1125.87,27,41.7,4,0
17974.0,76,Male,20709,High School,United Kingdom,Single,1,850.69,6,141.78,4,0
17975.0,67,Male,41202,High School,United Kingdom,Married,2,1646.73,26,63.34,4,3
17984.0,47,Male,16154,PhD,United Kingdom,Single,2,563.76,5,112.75,4,0
17994.0,71,Female,80948,Bachelor,United Kingdom,Married,2,838.07,14,59.86,4,3
17999.0,69,Female,59999,Master,United Kingdom,Married,1,525.74,3,175.25,4,3
18009.0,55,Female,76262,Master,United Kingdom,Single,4,765.67,14,54.69,4,0
18016.0,19,Other,36362,Master,United Kingdom,Single,2,574.02,7,82.0,4,0
18022.0,22,Male,24856,Bachelor,United Kingdom,Single,1,970.81,5,194.16,4,0
18023.0,18,Other,25278,High School,United Kingdom,Married,4,3248.86,1,3248.86,4,3
18036.0,30,Other,50283,PhD,United Kingdom,Single,1,849.73,11,77.25,4,0
18041.0,48,Other,60428,High School,United Kingdom,Married,0,1977.48,40,49.44,4,3
18043.0,38,Female,98690,Master,United Kingdom,Married,3,543.44,3,181.15,4,3
18044.0,76,Other,95283,Bachelor,United Kingdom,Single,4,846.22,19,44.54,4,0
18055.0,33,Male,49568,PhD,United Kingdom,Single,2,2542.65,15,169.51,4,0
18061.0,27,Other,98729,Master,United Kingdom,Married,0,502.14,29,17.32,4,3
18065.0,54,Other,99462,Bachelor,United Kingdom,Single,0,1426.53,32,44.58,4,0
18069.0,74,Female,55565,Master,United Kingdom,Single,4,2177.97,13,167.54,4,0
18075.0,64,Female,48754,College,United Kingdom,Single,1,1244.55,31,40.15,4,0
18077.0,58,Male,44397,Master,United Kingdom,Married,0,643.41,18,35.74,4,3
18087.0,62,Female,24453,College,United Kingdom,Married,0,1137.28,21,54.16,4,3
18092.0,75,Male,57210,College,United Kingdom,Single,0,509.84,20,25.49,4,0
18096.0,55,Male,17109,College,United Kingdom,Single,4,1006.04,6,167.67,4,0
18097.0,76,Male,81668,PhD,United Kingdom,Single,2,468.42,14,33.46,4,0
18102.0,65,Other,50880,Master,United Kingdom,Married,4,11567.9,153,75.61,4,3
18106.0,28,Other,82085,Bachelor,United Kingdom,Single,2,621.84,6,103.64,4,0
18109.0,35,Male,33259,High School,United Kingdom,Single,0,3088.11,45,68.62,4,0
18116.0,38,Male,20934,High School,United Kingdom,Single,2,1438.07,13,110.62,4,0
18118.0,67,Male,38754,Master,United Kingdom,Married,2,3967.49,35,113.36,4,3
18122.0,30,Male,41957,PhD,United Kingdom,Single,2,851.58,6,141.93,4,0
18145.0,63,Other,69480,PhD,United Kingdom,Married,3,764.67,12,63.72,4,3
18156.0,54,Other,74951,Master,United Kingdom,Married,0,584.02,2,292.01,4,3
18168.0,34,Male,97710,Master,United Kingdom,Married,0,1268.68,22,57.67,4,3
18170.0,79,Female,68893,College,United Kingdom,Married,3,576.5,9,64.06,4,3
18171.0,76,Other,79033,Master,United Kingdom,Single,0,526.89,11,47.9,4,0
18172.0,68,Female,88102,High School,United Kingdom,Married,0,1888.25,63,29.97,4,3
18178.0,58,Male,17732,Bachelor,United Kingdom,Single,2,931.39,15,62.09,4,0
18181.0,76,Other,99855,High School,United Kingdom,Single,2,578.05,7,82.58,4,0
18196.0,56,Female,88680,PhD,United Kingdom,Single,3,595.87,4,148.97,4,0
18204.0,68,Other,93142,Master,United Kingdom,Married,0,524.26,4,131.06,4,3
18210.0,59,Female,76823,Master,United Kingdom,Single,0,507.36,7,72.48,4,0
18219.0,50,Other,31043,College,United Kingdom,Married,1,814.92,19,42.89,4,3
18223.0,47,Male,43335,College,United Kingdom,Married,3,2065.46,52,39.72,4,3
18225.0,20,Other,61507,High School,United Kingdom,Married,0,1723.36,34,50.69,4,3
18226.0,40,Female,88671,College,United Kingdom,Single,3,1546.21,38,40.69,4,0
18227.0,65,Male,43185,Bachelor,United Kingdom,Single,2,633.25,3,211.08,4,0
18229.0,65,Male,30020,Master,United Kingdom,Married,0,1047.75,28,37.42,4,3
18231.0,72,Female,41630,Master,United Kingdom,Married,4,1587.29,30,52.91,4,3
18241.0,68,Male,24457,College,United Kingdom,Single,3,521.94,23,22.69,4,0
18245.0,79,Male,14155,Master,United Kingdom,Single,3,1082.34,23,47.06,4,0
18252.0,36,Other,82342,College,United Kingdom,Single,2,476.16,8,59.52,4,0
18257.0,76,Female,53046,Master,United Kingdom,Single,0,877.33,18,48.74,4,0
18260.0,75,Other,36951,High School,United Kingdom,Married,1,2086.34,32,65.2,4,3
18272.0,31,Male,21621,Bachelor,United Kingdom,Married,1,560.91,11,50.99,4,3
18283.0,72,Male,42307,High School,United Kingdom,Single,3,1719.75,22,78.17,4,0
